iter	TotalF1:average=Macro	MultiClassOneVsAll
2552	0.7083745044	0.3984155513
2553	0.7084109444	0.3984109628
2554	0.7083514505	0.398405533
2555	0.7084149762	0.3984030475
2556	0.7083858929	0.3984014415
2557	0.7083864528	0.3983995296
2558	0.7083905842	0.3983970823
2559	0.7083814663	0.3983934497
2560	0.7084197013	0.3983919967
2561	0.7084269156	0.3983899701
2562	0.7084544798	0.398386261
2563	0.7084455913	0.3983809841
2564	0.7084453239	0.3983775809
2565	0.7084195302	0.3983747131
2566	0.7084577818	0.3983715775
2567	0.70847209	0.3983682126
2568	0.7084790748	0.3983633181
2569	0.7084738978	0.3983610621
2570	0.7084777195	0.3983565117
2571	0.7084555579	0.3983511202
2572	0.7085013209	0.3983477552
2573	0.7084874817	0.3983440079
2574	0.7084593162	0.3983398017
2575	0.7084841781	0.3983379663
2576	0.708472288	0.3983350984
2577	0.7084769024	0.3983349455
2578	0.7084774789	0.3983316187
2579	0.7084947023	0.3983261507
2580	0.7084840077	0.3983202238
2581	0.7084766635	0.398315444
2582	0.7084974889	0.3983060757
2583	0.708467278	0.3983029402
2584	0.7084564933	0.3982952161
2585	0.7084601713	0.3982921953
2586	0.7084765338	0.3982913158
2587	0.708466262	0.3982871861
2588	0.7084940329	0.3982796149
2589	0.7084886711	0.3982772059
2590	0.7084750193	0.3982741087
2591	0.7084839668	0.3982733057
2592	0.7084667202	0.3982707055
2593	0.7084895909	0.3982631726
2594	0.7084850877	0.3982621401
2595	0.7084655913	0.3982582781
2596	0.7084819546	0.3982507069
2597	0.7085228793	0.3982484127
2598	0.7085228307	0.3982430211
2599	0.7085100645	0.3982416445
2600	0.7085386788	0.3982347999
2601	0.7085650405	0.3982318556
2602	0.7085714172	0.398224858
2603	0.7086176263	0.398216675
2604	0.7086029627	0.3982133866
2605	0.7085988458	0.3982082244
2606	0.7086032898	0.398205586
2607	0.7086167541	0.3981995444
2608	0.7086185561	0.3981949176
2609	0.7086073165	0.3981903672
2610	0.7086266754	0.3981889142
2611	0.7086130031	0.398188073
2612	0.7086157804	0.3981852051
2613	0.7086119269	0.3981806165
2614	0.708622025	0.3981756838
2615	0.708622025	0.3981756456
2616	0.7086360521	0.3981716306
2617	0.7086226149	0.3981676921
2618	0.70864633	0.3981632564
2619	0.7086351834	0.3981579031
2620	0.708661109	0.3981496054
2621	0.7086708203	0.3981453993
2622	0.7086933951	0.3981410784
2623	0.7086597881	0.3981390135
2624	0.7086945271	0.3981375222
2625	0.7086888711	0.3981366045
2626	0.7086746399	0.3981328954
2627	0.7086799523	0.3981307923
2628	0.7086754346	0.3981266244
2629	0.7086755257	0.3981258978
2630	0.7086754974	0.3981223799
2631	0.7086823748	0.3981197415
2632	0.7086776895	0.3981163001
2633	0.7086814947	0.3981124763
2634	0.7086876966	0.3981096849
2635	0.7086527692	0.3981037197
2636	0.708635861	0.3981005842
2637	0.7086448084	0.3980961104
2638	0.7086498745	0.3980946956
2639	0.7086497036	0.3980892657
2640	0.7086860321	0.3980872391
2641	0.7087049583	0.3980824594
2642	0.7087090099	0.3980808916
2643	0.7087555854	0.3980744294
2644	0.7087454113	0.3980696496
2645	0.7087545464	0.3980678142
2646	0.7087293932	0.3980649463
2647	0.7087668505	0.3980600136
2648	0.7087485802	0.3980589429
2649	0.7087716038	0.3980545073
2650	0.7088151811	0.398052366
2651	0.7088255286	0.39805076
2652	0.7088311537	0.398049001
2653	0.7088202152	0.3980447948
2654	0.7087906014	0.398041124
2655	0.7087693869	0.3980362295
2656	0.7087810882	0.3980304938
2657	0.7087868387	0.3980280848
2658	0.7087962402	0.3980270906
2659	0.7087683863	0.3980212784
2660	0.7087427327	0.3980139367
2661	0.7087384763	0.398008851
2662	0.7087624941	0.3980061361
2663	0.7087755134	0.398003383
2664	0.7087948553	0.3979997504
2665	0.7087952442	0.3979946265
2666	0.7087732884	0.3979888908
2667	0.7087530888	0.3979838051
2668	0.7087883893	0.3979802107
2669	0.7087779618	0.3979771899
2670	0.7087743608	0.3979751251
2671	0.7087640124	0.3979707659
2672	0.7088010341	0.3979678216
2673	0.7087872853	0.3979637301
2674	0.7087648962	0.3979607475
2675	0.7088037073	0.3979582238
2676	0.708813825	0.3979548589
2677	0.7088016076	0.3979529087
2678	0.7087954987	0.3979508056
2679	0.7087842968	0.397946523
2680	0.7087921081	0.3979393342
2681	0.708783239	0.3979358928
2682	0.7087494481	0.3979339809
2683	0.7087659678	0.3979308071
2684	0.7088018932	0.3979244978
2685	0.7088469992	0.3979186474
2686	0.708872855	0.3979153589
2687	0.7088348271	0.3979139824
2688	0.7088355108	0.3979105792
2689	0.7088465166	0.3979062583
2690	0.7088792372	0.3978979224
2691	0.708869821	0.3978940221
2692	0.7088511925	0.3978902365
2693	0.7088649397	0.397888554
2694	0.7088747584	0.3978852273
2695	0.7088646912	0.3978823977
2696	0.7088777706	0.397878918
2697	0.7088936539	0.3978760502
2698	0.7088737821	0.3978750942
2699	0.7088892875	0.3978679437
2700	0.7088938084	0.3978663759
2701	0.7088783642	0.3978626286
2702	0.7088977862	0.3978587283
2703	0.7089105852	0.3978554398
2704	0.7089309213	0.3978506218
2705	0.7089237616	0.3978471804
2706	0.7089168452	0.3978422095
2707	0.7089080052	0.3978391122
2708	0.7088841232	0.3978362443
2709	0.7089183955	0.3978305851
2710	0.7089237567	0.3978300498
2711	0.7089141556	0.3978283673
2712	0.7089279197	0.3978237022
2713	0.7089285571	0.3978202608
2714	0.7088984003	0.3978175077
2715	0.708884496	0.3978172018
2716	0.7088797737	0.3978159017
2717	0.7088800833	0.397815481
2718	0.7089624447	0.3978085982
2719	0.7089596046	0.3978052332
2720	0.7089856414	0.3977972032
2721	0.7089739436	0.3977915822
2722	0.7089829541	0.3977876437
2723	0.7089728991	0.3977822521
2724	0.7089476811	0.397778849
2725	0.7089646942	0.3977751016
2726	0.7089642268	0.3977702836
2727	0.7089428628	0.397765045
2728	0.7089519983	0.3977633243
2729	0.708939151	0.3977591563
2730	0.708906106	0.3977564414
2731	0.7089208809	0.3977556384
2732	0.7089501853	0.3977524264
2733	0.7089409559	0.3977516999
2734	0.7089477291	0.3977501322
2735	0.7089372887	0.3977497115
2736	0.7089663869	0.3977484114
2737	0.7089936213	0.3977444347
2738	0.7089950031	0.3977409932
2739	0.7089902978	0.3977379342
2740	0.7089697834	0.3977341486
2741	0.7089856631	0.3977300189
2742	0.7089801149	0.3977254303
2743	0.7089739022	0.3977246656
2744	0.7089917207	0.3977221419
2745	0.7090022683	0.3977170944
2746	0.7090185343	0.3977123147
2747	0.7090430683	0.3977062348
2748	0.7090466309	0.397703367
2749	0.7090466633	0.3977011109
2750	0.7090543051	0.3976991225
2751	0.7090562487	0.3976962547
2752	0.7090679022	0.3976890277
2753	0.7090665803	0.397685701
2754	0.7090872447	0.3976811506
2755	0.7090734442	0.3976771739
2756	0.7090933002	0.3976749943
2757	0.7091138418	0.3976720117
2758	0.7091181883	0.3976716294
2759	0.7091229893	0.3976693733
2760	0.7091402676	0.3976640965
2761	0.7091339105	0.3976619169
2762	0.7091057576	0.3976574048
2763	0.709140295	0.3976544222
2764	0.7091358519	0.3976484571
2765	0.7091803335	0.3976405036
2766	0.7091986013	0.3976376357
2767	0.7092343374	0.3976330854
2768	0.7092359165	0.397630294
2769	0.7092336638	0.3976289939
2770	0.7092588957	0.397626126
2771	0.7092388725	0.3976235641
2772	0.7092222029	0.3976198168
2773	0.7092615112	0.3976127045
2774	0.7092767058	0.3976095307
2775	0.709285686	0.3976074658
2776	0.7092596082	0.3976023419
2777	0.7092695671	0.397601386
2778	0.7092804576	0.3976002389
2779	0.7092211531	0.3975951532
2780	0.7092287665	0.3975920177
2781	0.7092099184	0.3975899528
2782	0.7092303179	0.3975870849
2783	0.7092634651	0.3975802021
2784	0.7092571656	0.3975719427
2785	0.7092486676	0.3975706043
2786	0.7092377903	0.3975654422
2787	0.7092244426	0.3975625361
2788	0.7092181496	0.3975610448
2789	0.7092181496	0.3975596682
2790	0.7092425604	0.3975590182
2791	0.7091957432	0.3975533972
2792	0.7092628024	0.3975473556
2793	0.7092689269	0.3975473556
2794	0.7092410689	0.3975444877
2795	0.7092523906	0.3975401286
2796	0.709259171	0.3975353106
2797	0.709259171	0.3975313721
2798	0.7092873858	0.3975274335
2799	0.7092939879	0.3975264011
2800	0.7093080319	0.3975216978
2801	0.7093180365	0.3975192888
2802	0.7093128774	0.3975167651
2803	0.7093184232	0.3975138208
2804	0.7093436719	0.3975126354
2805	0.7093256311	0.3975097293
2806	0.7093530513	0.3975090793
2807	0.7093381867	0.3975064791
2808	0.7093639921	0.3975023111
2809	0.7093709967	0.3974997109
2810	0.7093622202	0.3974956959
2811	0.7093879274	0.3974941664
2812	0.7093875537	0.3974887366
2813	0.7093974504	0.3974870159
2814	0.7094208371	0.3974795594
2815	0.7094074153	0.3974750474
2816	0.7093895011	0.3974733649
2817	0.7093943302	0.3974693116
2818	0.7093999197	0.3974663291
2819	0.7093996569	0.3974608993
2820	0.7093951206	0.3974587197
2821	0.7093849607	0.3974560813
2822	0.709427312	0.3974497337
2823	0.7093918498	0.3974408243
2824	0.7093998646	0.3974399066
2825	0.709368272	0.3974347826
2826	0.709392638	0.3974318001
2827	0.7093746461	0.3974291999
2828	0.7093595951	0.3974257202
2829	0.7093790887	0.3974205963
2830	0.7093980263	0.3974185315
2831	0.7093966593	0.397415893
2832	0.7094073691	0.3974130252
2833	0.7093975963	0.3974091631
2834	0.7093637152	0.3974034657
2835	0.709385854	0.3974013626
2836	0.7094060405	0.3973970799
2837	0.7094011353	0.3973907324
2838	0.7094685306	0.3973846143
2839	0.7094539742	0.3973768519
2840	0.7095254741	0.397372684
2841	0.7095005969	0.3973663365
2842	0.7094793005	0.3973619773
2843	0.7095276755	0.3973589948
2844	0.7095140806	0.3973571976
2845	0.7094984653	0.3973539856
2846	0.7094537825	0.3973482116
2847	0.7094814088	0.3973455732
2848	0.7095190034	0.3973386139
2849	0.709534234	0.3973346753
2850	0.7095822861	0.3973304309
2851	0.7095771211	0.3973245805
2852	0.7095896764	0.397322898
2853	0.7095822007	0.3973196478
2854	0.7095590218	0.3973176594
2855	0.7095693839	0.3973134914
2856	0.7095744028	0.3973087499
2857	0.7095431123	0.3973005287
2858	0.709534721	0.3972988845
2859	0.7095695381	0.3972952519
2860	0.7095745065	0.397291734
2861	0.709607819	0.3972885984
2862	0.7096006469	0.397283551
2863	0.7095827316	0.3972815626
2864	0.7095840515	0.3972783506
2865	0.7095898924	0.397276324
2866	0.7096028344	0.3972708942
2867	0.7096126095	0.3972681793
2868	0.7096171302	0.3972679116
2869	0.7096305752	0.3972623289
2870	0.709631941	0.3972606082
2871	0.7096656725	0.3972571285
2872	0.7096527964	0.3972537253
2873	0.709704509	0.3972490985
2874	0.7096666312	0.3972440511
2875	0.7096783177	0.3972377418
2876	0.7096826368	0.3972342239
2877	0.7097045924	0.39722975
2878	0.7097155287	0.3972255821
2879	0.709705088	0.3972229436
2880	0.7096909619	0.3972208406
2881	0.7097119023	0.3972169403
2882	0.7096800508	0.3972124664
2883	0.7096945347	0.397209828
2884	0.7096945781	0.397203404
2885	0.7097210348	0.3972006508
2886	0.709716392	0.3971970565
2887	0.7097916412	0.3971920855
2888	0.7097923692	0.3971891794
2889	0.709793208	0.3971876881
2890	0.7097919945	0.3971853174
2891	0.7098127951	0.3971832525
2892	0.7098367208	0.3971816465
2893	0.7098312548	0.3971801935
2894	0.7098052151	0.3971776698
2895	0.7097969799	0.3971720488
2896	0.7097928551	0.397168875
2897	0.7097669277	0.3971665425
2898	0.709760452	0.3971618774
2899	0.7097552768	0.3971589331
2900	0.7097603572	0.3971571741
2901	0.7097603728	0.3971529679
2902	0.7097463094	0.3971502913
2903	0.7097945219	0.3971400052
2904	0.7097688215	0.3971381698
2905	0.709799586	0.3971348049
2906	0.7097918462	0.3971301398
2907	0.7097983099	0.3971265072
2908	0.7098478284	0.3971205421
2909	0.7098438826	0.3971177889
2910	0.7098717359	0.3971153034
2911	0.7099347167	0.3971112884
2912	0.7099214175	0.3971108296
2913	0.7099299476	0.3971066234
2914	0.7099036713	0.3971042909
2915	0.7099156512	0.3970990905
2916	0.7099043808	0.3970972551
2917	0.7098964255	0.3970934695
2918	0.7099136527	0.3970902957
2919	0.7099024913	0.3970881544
2920	0.7099123889	0.3970830305
2921	0.7099322154	0.3970805068
2922	0.7099474482	0.3970764535
2923	0.7099368475	0.3970707561
2924	0.7099186851	0.397066894
2925	0.7099375174	0.397066091
2926	0.7099546149	0.3970631849
2927	0.7099737389	0.3970587875
2928	0.7100219567	0.3970564168
2929	0.7099894504	0.3970522106
2930	0.7100187668	0.3970468955
2931	0.7100083256	0.3970433011
2932	0.7100190466	0.397039592
2933	0.7100172242	0.3970370683
2934	0.7100208633	0.3970312179
2935	0.7100149592	0.3970294972
2936	0.7100399396	0.3970273176
2937	0.710046082	0.397024488
2938	0.710018301	0.3970215819
2939	0.7100649411	0.3970164962
2940	0.7100746375	0.3970151961
2941	0.7100443549	0.3970129018
2942	0.7100554875	0.3970071279
2943	0.7100355345	0.397005063
2944	0.7100712426	0.3970023864
2945	0.7100669858	0.3970020422
2946	0.7100668002	0.3969961536
2947	0.7100711361	0.3969926739
2948	0.7100881419	0.3969895766
2949	0.7100822698	0.3969878559
2950	0.7100520766	0.3969852557
2951	0.7100469699	0.3969810877
2952	0.7100886234	0.3969763462
2953	0.7101129635	0.3969715665
2954	0.7101301764	0.396966672
2955	0.7101128836	0.3969646836
2956	0.7101076022	0.3969641483
2957	0.7100872143	0.3969600568
2958	0.7100961658	0.3969581831
2959	0.7100975509	0.3969543593
2960	0.7100813564	0.3969516062
2961	0.7100918789	0.3969496943
2962	0.7100947175	0.3969454116
2963	0.7101013515	0.396943232
2964	0.7101009664	0.3969372287
2965	0.7101006708	0.3969350873
2966	0.7100992694	0.3969326019
2967	0.7100879461	0.3969293134
2968	0.7101034691	0.396925719
2969	0.7101004704	0.3969196774
2970	0.7101161784	0.3969132534
2971	0.7100958791	0.3969124886
2972	0.7101344567	0.3969091237
2973	0.7101597421	0.3969066764
2974	0.7101453092	0.3969020496
2975	0.7101107773	0.3968986847
2976	0.7101261011	0.3968955874
2977	0.7101522165	0.396893599
2978	0.7101543659	0.3968911135
2979	0.7101739592	0.3968885516
2980	0.7101857226	0.3968870221
2981	0.7101971311	0.3968829688
2982	0.7102026926	0.3968814775
2983	0.710230749	0.3968781891
2984	0.7102556179	0.3968752065
2985	0.7102504027	0.3968733711
2986	0.7102317691	0.396871918
2987	0.710185181	0.3968604083
2988	0.7101849171	0.3968578846
2989	0.7101569312	0.3968528372
2990	0.7101678285	0.396849434
2991	0.7101950594	0.3968455337
2992	0.7102037001	0.3968420541
2993	0.7102050613	0.3968378096
2994	0.7102393068	0.3968360124
2995	0.7102255138	0.3968329534
2996	0.7102411567	0.3968301238
2997	0.7102381411	0.396829359
2998	0.7102423316	0.3968222085
2999	0.710272097	0.396819073
3000	0.7102766338	0.3968163198
3001	0.7102446919	0.3968117695
3002	0.7102332006	0.3968100105
3003	0.710244132	0.3968083663
3004	0.7102343458	0.3968063015
3005	0.7102253045	0.3968028983
3006	0.710248588	0.3968018658
3007	0.7102190076	0.3967981567
3008	0.7102082052	0.396797392
3009	0.7102221183	0.3967956713
3010	0.7102287504	0.3967923446
3011	0.7102581956	0.3967902797
3012	0.7102677972	0.396790012
3013	0.7102623903	0.3967832056
3014	0.7102766078	0.3967809878
3015	0.7102851054	0.39677812
3016	0.7102765942	0.3967744874
3017	0.7102851871	0.3967717725
3018	0.7102664859	0.3967672604
3019	0.7102692161	0.3967655779
3020	0.7102844814	0.3967624424
3021	0.7102848663	0.3967613717
3022	0.7102712092	0.3967609893
3023	0.7102473271	0.3967603393
3024	0.7102788488	0.3967564772
3025	0.7102601908	0.3967533799
3026	0.710260847	0.3967499003
3027	0.7102514141	0.3967485619
3028	0.7102713835	0.3967435528
3029	0.7102825698	0.3967420615
3030	0.7102903218	0.3967389642
3031	0.7103005632	0.3967379318
3032	0.7103173264	0.3967355228
3033	0.7102791217	0.3967286399
3034	0.7103030031	0.3967244337
3035	0.7103050094	0.3967232101
3036	0.7103093613	0.3967188509
3037	0.7102693772	0.3967146448
3038	0.7102735853	0.3967110886
3039	0.7102735754	0.3967056588
3040	0.710287112	0.3967034792
3041	0.710298885	0.3966952198
3042	0.710301248	0.3966937285
3043	0.7103156556	0.3966915107
3044	0.7102897874	0.3966882605
3045	0.7103042786	0.3966866927
3046	0.7103167746	0.3966817982
3047	0.710331737	0.3966782039
3048	0.7103315999	0.3966762155
3049	0.7103584022	0.3966747242
3050	0.7103532433	0.3966697915
3051	0.7103480825	0.3966653559
3052	0.7103685151	0.3966640558
3053	0.7103707712	0.3966551845
3054	0.7103429745	0.3966524696
3055	0.7103367498	0.3966495253
3056	0.7103415658	0.3966464663
3057	0.7103470151	0.396640004
3058	0.7103576396	0.3966328535
3059	0.710386376	0.3966288385
3060	0.7104138968	0.3966237528
3061	0.7104314369	0.396620082
3062	0.7104026148	0.3966161052
3063	0.7103718847	0.3966112107
3064	0.7103517618	0.3966093371
3065	0.7103609245	0.3966023395
3066	0.7103613749	0.3965993187
3067	0.7103613749	0.3965983245
3068	0.7103659907	0.3965973303
3069	0.7103595382	0.396593583
3070	0.7103790266	0.3965902945
3071	0.7104050053	0.3965863177
3072	0.7103776052	0.3965825704
3073	0.7103986484	0.3965790143
3074	0.7103928717	0.3965771788
3075	0.7103917843	0.3965753052
3076	0.7103961347	0.3965710225
3077	0.710404832	0.3965668928
3078	0.7103791825	0.3965617306
3079	0.710380863	0.3965565303
3080	0.710365822	0.3965522858
3081	0.7103908648	0.3965491886
3082	0.7104133647	0.3965445617
3083	0.7104292074	0.3965395143
3084	0.7104154921	0.3965356523
3085	0.7104072745	0.3965296107
3086	0.710427147	0.3965282341
3087	0.7103878694	0.3965250986
3088	0.7103882566	0.3965231484
3089	0.7103986838	0.3965196305
3090	0.7103882144	0.3965186363
3091	0.7103833339	0.3965169538
3092	0.7104026487	0.396513933
3093	0.710433864	0.3965095357
3094	0.7104299819	0.3965087709
3095	0.7104450656	0.3965052148
3096	0.7104264994	0.3965013909
3097	0.7104464472	0.3964979113
3098	0.7104507988	0.3964959229
3099	0.7104469414	0.3964932462
3100	0.7104505183	0.3964875105
3101	0.7104342217	0.3964839544
3102	0.7104138442	0.3964792893
3103	0.7104050926	0.396477148
3104	0.7103952865	0.3964716417
3105	0.7104048638	0.3964697298
3106	0.7104098652	0.3964688503
3107	0.710434867	0.3964633823
3108	0.710435441	0.3964567671
3109	0.7104384562	0.3964561935
3110	0.7104289448	0.3964539757
3111	0.7104333457	0.3964493107
3112	0.7104579149	0.3964480106
3113	0.7104482336	0.3964427337
3114	0.7104669973	0.3964387187
3115	0.7104673759	0.3964326006
3116	0.7104965166	0.3964288533
3117	0.7104733222	0.3964256413
3118	0.7104756524	0.3964232705
3119	0.7104887354	0.3964197144
3120	0.7104735231	0.3964184143
3121	0.7104979328	0.3964161583
3122	0.7105174463	0.3964128315
3123	0.7105257232	0.3964087401
3124	0.7105416457	0.3964071723
3125	0.7105181854	0.3964052986
3126	0.7105331635	0.3964023543
3127	0.7105598282	0.3963994864
3128	0.7105839131	0.3963988746
3129	0.7105690552	0.3963977275
3130	0.7105789372	0.3963950891
3131	0.7105547277	0.3963911505
3132	0.7105472365	0.3963870973
3133	0.7106188558	0.3963823558
3134	0.710633873	0.3963791438
3135	0.7106255753	0.3963765054
3136	0.7106200941	0.396374517
3137	0.7106201041	0.3963685136
3138	0.7106148239	0.396367137
3139	0.7106251702	0.3963652251
3140	0.7106296914	0.3963637721
3141	0.7106343076	0.3963637721
3142	0.7106134628	0.3963594129
3143	0.7106707448	0.3963535243
3144	0.7107059243	0.3963508094
3145	0.7107011081	0.3963487827
3146	0.7107048372	0.3963461826
3147	0.7107048372	0.3963458766
3148	0.7106953253	0.3963448442
3149	0.7107161318	0.3963413263
3150	0.710696339	0.3963397203
3151	0.7107067052	0.3963334493
3152	0.7106970871	0.3963218631
3153	0.7107076236	0.396319913
3154	0.7106976212	0.396317504
3155	0.7106970672	0.396315095
3156	0.7107108464	0.3963126478
3157	0.7107218803	0.3963085563
3158	0.7107136773	0.3963066061
3159	0.7107127756	0.3963038148
3160	0.7107393322	0.3962986526
3161	0.7107435888	0.3962962054
3162	0.7107445183	0.3962954024
3163	0.7107227798	0.3962913874
3164	0.7107109615	0.3962869135
3165	0.7107341167	0.3962807954
3166	0.7107528472	0.3962772775
3167	0.7107387405	0.3962718477
3168	0.7107360779	0.3962705094
3169	0.7107360779	0.3962704711
3170	0.7107275151	0.3962672591
3171	0.7107266594	0.3962651943
3172	0.7107205386	0.3962617529
3173	0.7107118566	0.3962608351
3174	0.7107461268	0.3962577761
3175	0.7107569515	0.3962559407
3176	0.71072898	0.3962505109
3177	0.7107479341	0.3962475283
3178	0.710750077	0.3962448516
3179	0.7107812392	0.3962432456
3180	0.7107649671	0.3962398424
3181	0.7107719543	0.3962335714
3182	0.7107725937	0.3962332272
3183	0.7107894356	0.3962287152
3184	0.7107869074	0.3962257708
3185	0.7108010698	0.39622275
3186	0.7108021163	0.3962181997
3187	0.710792235	0.3962172437
3188	0.7107730955	0.3962151406
3189	0.7107966289	0.3962085254
3190	0.7107778266	0.3962036692
3191	0.7107819391	0.3961988894
3192	0.7107579276	0.3961976276
3193	0.7107624404	0.3961972834
3194	0.7108013174	0.3961952186
3195	0.7108206806	0.3961901712
3196	0.7108255609	0.3961841678
3197	0.7108155994	0.3961773996
3198	0.7108102309	0.3961730023
3199	0.7108024295	0.3961709374
3200	0.710816463	0.3961661959
3201	0.7108149673	0.3961598484
3202	0.7108480356	0.396155298
3203	0.7108432193	0.3961545715
3204	0.7108248566	0.3961531567
3205	0.7108231292	0.3961429854
3206	0.7108579322	0.3961405381
3207	0.710864247	0.3961352995
3208	0.7108571884	0.3961284931
3209	0.7108611497	0.3961230251
3210	0.7108569887	0.3961209985
3211	0.7108315858	0.3961182071
3212	0.7108776206	0.3961116684
3213	0.710877157	0.3961098329
3214	0.7109203863	0.3961070416
3215	0.7109203701	0.3961041737
3216	0.7108937157	0.3960986292
3217	0.7109041481	0.3960953789
3218	0.7109029962	0.3960897197
3219	0.7108983629	0.3960876166
3220	0.7108986428	0.3960858194
3221	0.7109171023	0.3960830663
3222	0.7109231671	0.3960816897
3223	0.7109073757	0.396079969
3224	0.7109249773	0.3960764129
3225	0.7109196169	0.396074998
3226	0.7109204392	0.3960728185
3227	0.7109666242	0.3960689947
3228	0.7109729009	0.3960668151
3229	0.7109699204	0.3960584027
3230	0.7109787784	0.3960547319
3231	0.711009834	0.396052514
3232	0.7109683387	0.3960513287
3233	0.7109650217	0.3960487667
3234	0.7109957013	0.3960455547
3235	0.7110199113	0.3960435281
3236	0.7110241389	0.3960397425
3237	0.7109837854	0.3960353451
3238	0.7109798239	0.3960345421
3239	0.7110223582	0.396031789
3240	0.7110064829	0.3960272004
3241	0.7110153673	0.3960254415
3242	0.7110101292	0.3960176027
3243	0.7110109834	0.3960146583
3244	0.7110295033	0.3960067431
3245	0.7110349217	0.396003837
3246	0.7110039082	0.3960001279
3247	0.7109880921	0.3959991337
3248	0.7110024696	0.3959982924
3249	0.7110020064	0.3959958834
3250	0.7110025919	0.3959930538
3251	0.7109873874	0.3959875093
3252	0.710980573	0.3959827295
3253	0.7109821697	0.395977988
3254	0.7109965811	0.3959756173
3255	0.7109920755	0.3959737436
3256	0.7110047597	0.3959704934
3257	0.7110028372	0.3959654459
3258	0.7110030927	0.3959625016
3259	0.7109932437	0.3959563453
3260	0.7110206321	0.3959535156
3261	0.7109756281	0.3959521773
3262	0.7109603569	0.3959465945
3263	0.7109587864	0.3959447974
3264	0.7109455119	0.3959407059
3265	0.7109556716	0.3959381057
3266	0.7109656161	0.3959355055
3267	0.710990395	0.3959311846
3268	0.7109751386	0.3959275902
3269	0.7110025609	0.3959234987
3270	0.7109980397	0.3959231546
3271	0.7110049092	0.3959173424
3272	0.7110195265	0.3959150864
3273	0.7110532753	0.3959075535
3274	0.7110491151	0.3959051445
3275	0.7110578706	0.3959016266
3276	0.7110790298	0.3959003647
3277	0.711063524	0.3958988734
3278	0.7110288303	0.3958942848
3279	0.7110862453	0.3958910346
3280	0.711111568	0.3958903846
3281	0.711115531	0.3958890845
3282	0.7110599986	0.3958870196
3283	0.7110897212	0.3958841518
3284	0.7110844417	0.3958804809
3285	0.7111025423	0.3958790661
3286	0.7111097324	0.3958764659
3287	0.7111194294	0.3958748599
3288	0.7111140692	0.3958734833
3289	0.7111158494	0.3958652621
3290	0.7111011679	0.3958628531
3291	0.7111165286	0.3958589146
3292	0.7111354576	0.3958567733
3293	0.7111483443	0.3958526436
3294	0.7110984024	0.3958439253
3295	0.7110980033	0.3958435811
3296	0.7111215886	0.3958376925
3297	0.7111070904	0.3958368512
3298	0.7111070758	0.3958324921
3299	0.7111073541	0.3958284389
3300	0.7111125402	0.3958272535
3301	0.7111060232	0.3958241562
3302	0.7111314245	0.3958215942
3303	0.711106627	0.3958138319
3304	0.7111360809	0.3958096257
3305	0.7111354424	0.3958079815
3306	0.7111270637	0.3958051136
3307	0.711112541	0.3958032782
3308	0.7111096135	0.3957986896
3309	0.7111090691	0.3957959747
3310	0.711109134	0.3957950188
3311	0.7111035252	0.3957946746
3312	0.7110949475	0.3957921127
3313	0.7111096135	0.3957900861
3314	0.7111139615	0.3957880594
3315	0.7111219713	0.3957854975
3316	0.7111336792	0.3957812148
3317	0.7111537222	0.3957804118
3318	0.7111474996	0.3957741408
3319	0.7111438012	0.3957724201
3320	0.7111438012	0.3957723053
3321	0.7111238796	0.3957682139
3322	0.7111341448	0.3957662255
3323	0.7111340653	0.3957645048
3324	0.7111184487	0.3957633194
3325	0.7111636855	0.3957602603
3326	0.7111542825	0.3957554806
3327	0.7111778887	0.3957529569
3328	0.7111976011	0.3957512362
3329	0.7112420247	0.3957474888
3330	0.7112420247	0.3957457681
3331	0.7112220382	0.3957443533
3332	0.7112023915	0.395740606
3333	0.7111901556	0.3957370498
3334	0.7111998525	0.3957360939
3335	0.7112220516	0.3957328054
3336	0.711235712	0.3957304729
3337	0.7112388369	0.395728561
3338	0.7112235008	0.3957266108
3339	0.7112103046	0.3957244695
3340	0.7112007972	0.3957225576
3341	0.7112148415	0.3957190397
3342	0.7112438377	0.395716516
3343	0.7112438457	0.3957100155
3344	0.7112341767	0.395706727
3345	0.7112423572	0.3957046622
3346	0.7112521881	0.3957034003
3347	0.7112285412	0.3956998059
3348	0.711219403	0.3956964027
3349	0.7112162097	0.3956923495
3350	0.7112229925	0.3956899023
3351	0.7112255709	0.3956864991
3352	0.7112160728	0.3956856578
3353	0.7111964032	0.3956807251
3354	0.7112014703	0.3956780485
3355	0.7112227273	0.3956759454
3356	0.7112433692	0.3956757924
3357	0.7112480013	0.3956698655
3358	0.7112853716	0.3956653152
3359	0.7112550712	0.3956639386
3360	0.7112945759	0.3956598471
3361	0.7112607535	0.3956580882
3362	0.711252267	0.3956556027
3363	0.7112712724	0.395651473
3364	0.7112563093	0.3956491405
3365	0.7112461324	0.3956453167
3366	0.7112501893	0.3956424106
3367	0.7113164323	0.3956380514
3368	0.7112972359	0.3956369808
3369	0.7113195025	0.3956339982
3370	0.7113250526	0.395629792
3371	0.7113343653	0.3956266565
3372	0.7113233783	0.3956225268
3373	0.7113133353	0.3956193148
3374	0.7113223781	0.3956140379
3375	0.7113379008	0.395612776
3376	0.7113712067	0.3956088375
3377	0.7113611252	0.3956061991
3378	0.7113691308	0.3956015723
3379	0.7113938333	0.3955970984
3380	0.7114131338	0.3955956454
3381	0.711403517	0.3955946512
