iter	Passed	Remaining
4778	53046	2453
4779	53056	2441
4780	53066	2430
4781	53077	2419
4782	53089	2408
4783	53103	2397
4784	53114	2386
4785	53124	2375
4786	53133	2364
4787	53144	2353
4788	53153	2341
4789	53164	2330
4790	53174	2319
4791	53185	2308
4792	53195	2297
4793	53206	2286
4794	53216	2275
4795	53226	2264
4796	53237	2252
4797	53249	2241
4798	53259	2230
4799	53270	2219
4800	53280	2208
4801	53293	2197
4802	53304	2186
4803	53315	2175
4804	53325	2164
4805	53335	2152
4806	53345	2141
4807	53355	2130
4808	53365	2119
4809	53376	2108
4810	53386	2097
4811	53397	2086
4812	53407	2075
4813	53418	2063
4814	53428	2052
4815	53438	2041
4816	53449	2030
4817	53458	2019
4818	53468	2008
4819	53478	1997
4820	53491	1986
4821	53504	1975
4822	53515	1963
4823	53525	1952
4824	53536	1941
4825	53545	1930
4826	53555	1919
4827	53565	1908
4828	53574	1897
4829	53585	1886
4830	53595	1874
4831	53605	1863
4832	53616	1852
4833	53628	1841
4834	53639	1830
4835	53649	1819
4836	53659	1808
4837	53670	1797
4838	53681	1786
4839	53694	1775
4840	53707	1763
4841	53718	1752
4842	53729	1741
4843	53740	1730
4844	53751	1719
4845	53761	1708
4846	53771	1697
4847	53782	1686
4848	53792	1675
4849	53802	1663
4850	53811	1652
4851	53823	1641
4852	53833	1630
4853	53844	1619
4854	53853	1608
4855	53863	1597
4856	53874	1586
4857	53884	1575
4858	53896	1563
4859	53907	1552
4860	53924	1541
4861	53936	1530
4862	53946	1519
4863	53956	1508
4864	53967	1497
4865	53978	1486
4866	53989	1475
4867	53999	1464
4868	54010	1453
4869	54021	1442
4870	54032	1430
4871	54043	1419
4872	54054	1408
4873	54064	1397
4874	54074	1386
4875	54086	1375
4876	54099	1364
4877	54111	1353
4878	54120	1342
4879	54130	1331
4880	54141	1319
4881	54152	1308
4882	54164	1297
4883	54174	1286
4884	54185	1275
4885	54195	1264
4886	54205	1253
4887	54215	1242
4888	54226	1231
4889	54237	1220
4890	54248	1208
4891	54258	1197
4892	54268	1186
4893	54278	1175
4894	54290	1164
4895	54303	1153
4896	54313	1142
4897	54323	1131
4898	54333	1120
4899	54343	1109
4900	54353	1097
4901	54363	1086
4902	54372	1075
4903	54383	1064
4904	54394	1053
4905	54404	1042
4906	54414	1031
4907	54424	1020
4908	54434	1009
4909	54444	997
4910	54454	986
4911	54464	975
4912	54474	964
4913	54491	953
4914	54509	942
4915	54519	931
4916	54529	920
4917	54539	909
4918	54550	898
4919	54561	887
4920	54572	876
4921	54582	864
4922	54593	853
4923	54603	842
4924	54614	831
4925	54624	820
4926	54634	809
4927	54644	798
4928	54655	787
4929	54666	776
4930	54676	765
4931	54686	753
4932	54700	742
4933	54713	731
4934	54723	720
4935	54733	709
4936	54745	698
4937	54755	687
4938	54765	676
4939	54776	665
4940	54785	654
4941	54795	643
4942	54806	631
4943	54823	620
4944	54841	609
4945	54851	598
4946	54861	587
4947	54871	576
4948	54888	565
4949	54901	554
4950	54912	543
4951	54923	532
4952	54933	521
4953	54944	510
4954	54954	499
4955	54965	487
4956	54976	476
4957	54986	465
4958	54996	454
4959	55010	443
4960	55021	432
4961	55031	421
4962	55042	410
4963	55053	399
4964	55063	388
4965	55075	377
4966	55086	365
4967	55097	354
4968	55108	343
4969	55118	332
4970	55128	321
4971	55138	310
4972	55148	299
4973	55158	288
4974	55169	277
4975	55179	266
4976	55189	255
4977	55201	243
4978	55213	232
4979	55223	221
4980	55233	210
4981	55244	199
4982	55255	188
4983	55265	177
4984	55276	166
4985	55285	155
4986	55297	144
4987	55309	133
4988	55319	121
4989	55329	110
4990	55339	99
4991	55349	88
4992	55359	77
4993	55377	66
4994	55389	55
4995	55400	44
4996	55410	33
4997	55420	22
4998	55430	11
4999	55440	0
