iter	Passed	Remaining
1665	45142	9050
1666	45168	9022
1667	45210	8998
1668	45237	8971
1669	45266	8944
1670	45292	8917
1671	45320	8890
1672	45345	8863
1673	45371	8835
1674	45397	8808
1675	45422	8780
1676	45447	8753
1677	45473	8726
1678	45498	8698
1679	45525	8671
1680	45552	8644
1681	45578	8617
1682	45605	8589
1683	45635	8563
1684	45662	8536
1685	45690	8509
1686	45716	8482
1687	45743	8454
1688	45767	8427
1689	45792	8399
1690	45819	8372
1691	45848	8345
1692	45876	8318
1693	45904	8292
1694	45931	8264
1695	45959	8238
1696	45989	8211
1697	46018	8184
1698	46048	8158
1699	46073	8130
1700	46099	8103
1701	46125	8076
1702	46152	8048
1703	46177	8021
1704	46203	7994
1705	46228	7966
1706	46255	7939
1707	46281	7912
1708	46306	7884
1709	46333	7857
1710	46360	7830
1711	46385	7803
1712	46409	7775
1713	46434	7748
1714	46459	7720
1715	46484	7693
1716	46511	7666
1717	46556	7641
1718	46582	7614
1719	46610	7587
1720	46635	7560
1721	46661	7533
1722	46685	7505
1723	46711	7478
1724	46738	7451
1725	46763	7423
1726	46789	7396
1727	46814	7368
1728	46840	7341
1729	46864	7314
1730	46889	7286
1731	46917	7259
1732	46943	7232
1733	46968	7205
1734	47050	7186
1735	47077	7159
1736	47103	7131
1737	47129	7104
1738	47155	7077
1739	47181	7050
1740	47206	7022
1741	47231	6995
1742	47256	6967
1743	47281	6940
1744	47310	6913
1745	47346	6887
1746	47371	6860
1747	47397	6833
1748	47426	6806
1749	47454	6779
1750	47482	6752
1751	47508	6724
1752	47535	6697
1753	47561	6670
1754	47588	6643
1755	47613	6616
1756	47646	6589
1757	47675	6562
1758	47701	6535
1759	47727	6508
1760	47754	6481
1761	47783	6454
1762	47811	6427
1763	47859	6402
1764	47885	6375
1765	47910	6348
1766	47937	6321
1767	47963	6293
1768	47988	6266
1769	48015	6239
1770	48040	6211
1771	48065	6184
1772	48093	6157
1773	48118	6130
1774	48146	6103
1775	48174	6076
1776	48203	6049
1777	48232	6022
1778	48261	5995
1779	48288	5968
1780	48314	5940
1781	48338	5913
1782	48363	5886
1783	48388	5858
1784	48415	5831
1785	48441	5804
1786	48468	5777
1787	48494	5749
1788	48521	5722
1789	48549	5695
1790	48576	5668
1791	48602	5641
1792	48627	5613
1793	48652	5586
1794	48678	5559
1795	48704	5532
1796	48732	5505
1797	48757	5477
1798	48784	5450
1799	48810	5423
1800	48836	5396
1801	48861	5368
1802	48889	5341
1803	48917	5314
1804	48944	5287
1805	48970	5260
1806	48997	5233
1807	49024	5206
1808	49050	5178
1809	49075	5151
1810	49101	5124
1811	49142	5098
1812	49170	5071
1813	49195	5044
1814	49222	5017
1815	49248	4989
1816	49273	4962
1817	49299	4935
1818	49323	4907
1819	49350	4880
1820	49376	4853
1821	49400	4826
1822	49428	4799
1823	49456	4772
1824	49483	4744
1825	49508	4717
1826	49533	4690
1827	49561	4663
1828	49587	4636
1829	49611	4608
1830	49638	4581
1831	49667	4554
1832	49692	4527
1833	49717	4500
1834	49742	4472
1835	49768	4445
1836	49794	4418
1837	49820	4391
1838	49847	4364
1839	49874	4336
1840	49899	4309
1841	49924	4282
1842	49950	4255
1843	49976	4227
1844	50003	4200
1845	50028	4173
1846	50053	4146
1847	50079	4119
1848	50107	4092
1849	50132	4064
1850	50158	4037
1851	50184	4010
1852	50209	3983
1853	50234	3955
1854	50260	3928
1855	50285	3901
1856	50311	3874
1857	50337	3847
1858	50363	3819
1859	50390	3792
1860	50431	3766
1861	50458	3739
1862	50484	3712
1863	50512	3685
1864	50536	3658
1865	50563	3631
1866	50589	3603
1867	50616	3576
1868	50642	3549
1869	50668	3522
1870	50693	3495
1871	50719	3468
1872	50746	3440
1873	50772	3413
1874	50797	3386
1875	50823	3359
1876	50848	3332
1877	50872	3304
1878	50899	3277
1879	50924	3250
1880	50950	3223
1881	50978	3196
1882	51004	3169
1883	51029	3141
1884	51056	3114
1885	51083	3087
1886	51109	3060
1887	51134	3033
1888	51160	3006
1889	51185	2979
1890	51213	2951
1891	51238	2924
1892	51266	2897
1893	51292	2870
1894	51318	2843
1895	51343	2816
1896	51367	2789
1897	51392	2761
1898	51419	2734
1899	51447	2707
1900	51472	2680
1901	51499	2653
1902	51526	2626
1903	51554	2599
1904	51580	2572
1905	51608	2545
1906	51653	2519
1907	51680	2491
1908	51705	2464
1909	51731	2437
1910	51757	2410
1911	51787	2383
1912	51812	2356
1913	51838	2329
1914	51863	2302
1915	51889	2274
1916	51915	2247
1917	51943	2220
1918	51969	2193
1919	51995	2166
1920	52021	2139
1921	52049	2112
1922	52074	2085
1923	52101	2058
1924	52126	2030
1925	52151	2003
1926	52177	1976
1927	52203	1949
1928	52230	1922
1929	52257	1895
1930	52283	1868
1931	52310	1841
1932	52338	1814
1933	52362	1786
1934	52387	1759
1935	52416	1732
1936	52443	1705
1937	52468	1678
1938	52494	1651
1939	52520	1624
1940	52546	1597
1941	52572	1570
1942	52599	1543
1943	52626	1515
1944	52653	1488
1945	52681	1461
1946	52707	1434
1947	52733	1407
1948	52762	1380
1949	52788	1353
1950	52814	1326
1951	52841	1299
1952	52868	1272
1953	52925	1245
1954	52951	1218
1955	52976	1191
1956	53003	1164
1957	53030	1137
1958	53056	1110
1959	53081	1083
1960	53107	1056
1961	53133	1029
1962	53158	1001
1963	53184	974
1964	53210	947
1965	53237	920
1966	53264	893
1967	53292	866
1968	53319	839
1969	53347	812
1970	53373	785
1971	53399	758
1972	53425	731
1973	53450	704
1974	53476	676
1975	53501	649
1976	53528	622
1977	53553	595
1978	53579	568
1979	53604	541
1980	53629	514
1981	53655	487
1982	53680	460
1983	53706	433
1984	53734	406
1985	53760	378
1986	53786	351
1987	53812	324
1988	53838	297
1989	53863	270
1990	53889	243
1991	53916	216
1992	53944	189
1993	53970	162
1994	53995	135
1995	54020	108
1996	54047	81
1997	54072	54
1998	54098	27
1999	54123	0
